transaction_id,customer_id,timestamp,amount,currency,channel,merchant_category,country,device_id,is_new_beneficiary,label,typology,home_country,age,tenure_months,account_type
T0000250,C00003,23:53.7,210.23,INR,IMPS,utilities,IN,D5399,1,0,none,IN,42,182,current
T0000251,C00004,24:55.0,323.76,INR,CARD_ONLINE,electronics,IN,D5269,0,0,none,IN,41,156,savings
T0000252,C00004,40:55.0,49.33,INR,NEFT,fuel,IN,D6304,0,0,none,IN,41,156,savings
T0000253,C00004,08:44.1,450.61,INR,IMPS,restaurant,IN,D6304,0,0,none,IN,41,156,savings
T0000254,C00004,00:25.2,276.96,INR,ATM,crypto,IN,D6304,0,0,none,IN,41,156,savings
T0000255,C00004,05:44.4,311.99,INR,CARD_POS,restaurant,IN,D6304,0,0,none,IN,41,156,savings
T0000256,C00004,16:38.9,189.76,INR,UPI,restaurant,IN,D6304,0,0,none,IN,41,156,savings
T0000257,C00004,53:31.2,158.18,INR,UPI,mobile_recharge,IN,D6304,0,0,none,IN,41,156,savings
T0000258,C00004,57:57.1,724.69,INR,UPI,restaurant,IN,D6304,0,0,none,IN,41,156,savings
T0000259,C00004,36:58.3,409.94,INR,UPI,crypto,IN,D8865,0,0,none,IN,41,156,savings
T0000260,C00004,34:34.8,390.71,INR,UPI,food_delivery,IN,D6304,0,0,none,IN,41,156,savings
T0000261,C00004,15:22.3,127.91,INR,UPI,kirana,US,D6304,1,0,none,IN,41,156,savings
T0000262,C00004,59:13.5,240.46,INR,UPI,cash,IN,D6304,0,0,none,IN,41,156,savings
T0000263,C00004,13:09.9,3080.3,INR,UPI,gaming,IN,D6304,0,0,none,IN,41,156,savings
T0000264,C00004,00:30.2,43.07,INR,UPI,fuel,IN,D6304,0,0,none,IN,41,156,savings
T0000265,C00004,53:12.4,410.72,INR,CARD_POS,travel,IN,D6304,0,0,none,IN,41,156,savings
T0000266,C00004,25:34.2,367.04,INR,IMPS,p2p_transfer,IN,D6304,0,0,none,IN,41,156,savings
T0000267,C00004,32:33.8,313.76,INR,UPI,p2p_transfer,IN,D6304,1,0,none,IN,41,156,savings
T0000268,C00004,35:38.5,313.04,INR,UPI,cash,IN,D6304,1,0,none,IN,41,156,savings
T0000269,C00004,30:30.7,269.05,INR,IMPS,utilities,IN,D6304,0,0,none,IN,41,156,savings
T0000270,C00004,13:20.0,231.69,INR,BRANCH_CASH,kirana,IN,D6304,0,0,none,IN,41,156,savings
T0000271,C00004,54:18.1,149.83,INR,IMPS,cash,IN,D6304,0,0,none,IN,41,156,savings
T0000272,C00004,15:15.2,371.55,INR,CARD_POS,kirana,IN,D2497,0,0,none,IN,41,156,savings
T0000273,C00004,39:49.8,109.31,INR,UPI,fuel,IN,D6304,0,0,none,IN,41,156,savings
T0000274,C00004,21:11.8,166.15,INR,NEFT,restaurant,IN,D6304,1,0,none,IN,41,156,savings
T0000275,C00004,12:44.8,214.64,INR,UPI,restaurant,IN,D6304,0,0,none,IN,41,156,savings
T0000276,C00004,37:13.6,448.41,INR,UPI,mobile_recharge,IN,D6304,0,0,none,IN,41,156,savings
T0000277,C00004,14:20.0,83.55,INR,UPI,kirana,IN,D6304,0,0,none,IN,41,156,savings
T0000278,C00004,18:55.0,176.96,INR,UPI,gold_jewellery,IN,D6304,0,0,none,IN,41,156,savings
T0000279,C00004,46:41.5,49.7,INR,BRANCH_CASH,fuel,IN,D6304,0,0,none,IN,41,156,savings
T0000280,C00004,14:02.2,239.81,INR,CARD_POS,cash,IN,D6304,1,0,none,IN,41,156,savings
T0000281,C00004,29:41.3,234.99,INR,ATM,utilities,IN,D0459,0,0,none,IN,41,156,savings
T0000282,C00004,50:26.4,451.5,INR,UPI,travel,IN,D6304,0,0,none,IN,41,156,savings
T0000283,C00004,24:18.2,356.02,INR,UPI,utilities,IN,D6304,0,0,none,IN,41,156,savings
T0000284,C00004,23:01.8,278.85,INR,CARD_ONLINE,kirana,IN,D6304,0,0,none,IN,41,156,savings
T0000285,C00004,10:06.3,144.21,INR,IMPS,p2p_transfer,IN,D6304,0,0,none,IN,41,156,savings
T0000286,C00004,02:08.9,452.55,INR,NEFT,kirana,IN,D6304,0,0,none,IN,41,156,savings
T0000287,C00004,17:40.6,947.32,INR,UPI,kirana,IN,D1731,0,0,none,IN,41,156,savings
T0000288,C00004,39:49.4,342.37,INR,UPI,kirana,SG,D6304,0,0,none,IN,41,156,savings
T0000289,C00004,43:14.8,269.68,INR,UPI,fuel,IN,D6304,0,0,none,IN,41,156,savings
T0000290,C00004,16:38.4,887.57,INR,UPI,kirana,RU,D6304,0,0,none,IN,41,156,savings
T0000291,C00004,00:42.5,253.53,INR,CARD_ONLINE,mobile_recharge,RU,D6304,0,0,none,IN,41,156,savings
T0000292,C00004,06:55.7,2116.09,INR,CARD_POS,fuel,RU,D6304,0,0,none,IN,41,156,savings
T0000293,C00004,03:33.7,388.34,INR,UPI,kirana,RU,D6304,0,0,none,IN,41,156,savings
T0000294,C00004,15:53.5,68.14,INR,UPI,cash,RU,D6304,0,0,none,IN,41,156,savings
T0000295,C00004,36:33.3,55.54,INR,UPI,cash,RU,D6304,0,0,none,IN,41,156,savings
T0000296,C00004,10:56.8,475.12,INR,UPI,kirana,IN,D7258,1,0,none,IN,41,156,savings
T0000297,C00004,16:39.1,340.46,INR,CARD_ONLINE,kirana,IN,D6304,0,0,none,IN,41,156,savings
T0000298,C00004,15:21.1,174.42,INR,BRANCH_CASH,p2p_transfer,IN,D6304,1,0,none,IN,41,156,savings
T0000299,C00004,02:39.4,226.08,INR,UPI,p2p_transfer,IN,D6304,0,0,none,IN,41,156,savings
T0000300,C00004,06:16.9,687.16,INR,UPI,kirana,IN,D6304,1,0,none,IN,41,156,savings
T0000301,C00004,43:39.7,802.41,INR,UPI,kirana,IN,D6304,0,0,none,IN,41,156,savings
T0000302,C00004,18:46.2,164.64,INR,UPI,food_delivery,HK,D6304,0,0,none,IN,41,156,savings
T0000303,C00004,55:14.9,111.71,INR,UPI,kirana,IN,D6304,0,0,none,IN,41,156,savings
T0000304,C00004,47:02.6,231.88,INR,UPI,p2p_transfer,IN,D6304,0,0,none,IN,41,156,savings
T0000305,C00004,38:30.5,208.12,INR,UPI,kirana,IN,D6304,0,0,none,IN,41,156,savings
T0000306,C00004,49:04.8,110.54,INR,CARD_POS,food_delivery,IN,D6304,0,0,none,IN,41,156,savings
T0000307,C00004,29:44.1,215.19,INR,CARD_ONLINE,p2p_transfer,IN,D6304,0,0,none,IN,41,156,savings
T0000308,C00004,45:51.6,41.56,INR,CARD_ONLINE,food_delivery,IN,D6304,0,0,none,IN,41,156,savings
T0000309,C00005,59:16.2,376.96,INR,UPI,p2p_transfer,IN,D4938,0,0,none,IN,64,216,savings
T0000310,C00005,48:21.4,424.03,INR,UPI,cash,IN,D4938,0,0,none,IN,64,216,savings
T0000311,C00005,29:31.3,282.48,INR,UPI,kirana,IN,D4938,0,0,none,IN,64,216,savings
T0000312,C00005,38:11.3,184.22,INR,IMPS,fuel,IN,D4938,0,0,none,IN,64,216,savings
T0000313,C00005,30:23.8,130.55,INR,BRANCH_CASH,food_delivery,IN,D6508,0,0,none,IN,64,216,savings
T0000314,C00005,40:37.1,637.62,INR,UPI,cash,IN,D4938,0,0,none,IN,64,216,savings
T0000315,C00005,46:54.0,371.6,INR,CARD_POS,utilities,IN,D4938,0,0,none,IN,64,216,savings
T0000316,C00005,50:26.5,543.99,INR,UPI,restaurant,IN,D8869,0,0,none,IN,64,216,savings
T0000317,C00005,26:06.6,140.64,INR,CARD_POS,restaurant,IN,D4938,0,0,none,IN,64,216,savings
T0000318,C00005,06:24.1,702.54,INR,UPI,travel,IN,D4938,0,0,none,IN,64,216,savings
T0000319,C00005,31:49.7,71.8,INR,CARD_POS,utilities,IN,D4938,0,0,none,IN,64,216,savings
T0000320,C00005,05:27.8,97.83,INR,CARD_ONLINE,cash,IN,D4938,0,0,none,IN,64,216,savings
T0000321,C00005,28:43.1,115.68,INR,ATM,restaurant,IN,D4938,0,0,none,IN,64,216,savings
T0000322,C00005,40:43.1,118.75,INR,UPI,fuel,IN,D1526,0,0,none,IN,64,216,savings
T0000323,C00005,29:40.9,437.24,INR,UPI,gaming,IN,D4938,0,0,none,IN,64,216,savings
T0000324,C00005,12:27.0,71.43,INR,UPI,electronics,IN,D4938,0,0,none,IN,64,216,savings
T0000325,C00005,43:47.0,293.9,INR,UPI,fuel,IN,D4938,0,0,none,IN,64,216,savings
T0000326,C00005,56:37.9,76.2,INR,NEFT,crypto,IN,D5195,0,0,none,IN,64,216,savings
T0000327,C00005,17:14.2,271.29,INR,UPI,kirana,IN,D4938,0,0,none,IN,64,216,savings
T0000328,C00005,09:56.9,117.09,INR,IMPS,kirana,IN,D4938,0,0,none,IN,64,216,savings
T0000329,C00005,00:31.1,129.24,INR,CARD_POS,fuel,SG,D4938,0,0,none,IN,64,216,savings
T0000330,C00005,24:19.9,566.3,INR,UPI,restaurant,IN,D4938,0,0,none,IN,64,216,savings
T0000331,C00005,06:38.8,278.49,INR,UPI,cash,IN,D4938,0,0,none,IN,64,216,savings
T0000332,C00005,32:29.2,102.57,INR,UPI,kirana,IN,D4938,0,0,none,IN,64,216,savings
T0000333,C00005,35:42.4,112.85,INR,UPI,kirana,IN,D4938,0,0,none,IN,64,216,savings
T0000334,C00005,24:01.1,240.57,INR,NEFT,electronics,IN,D4938,0,0,none,IN,64,216,savings
T0000335,C00005,47:33.0,52.69,INR,UPI,restaurant,IN,D4938,0,0,none,IN,64,216,savings
T0000336,C00005,58:49.2,85.71,INR,CARD_POS,fuel,IN,D4938,0,0,none,IN,64,216,savings
T0000337,C00005,11:53.0,145.14,INR,CARD_ONLINE,fuel,IN,D4938,0,0,none,IN,64,216,savings
T0000338,C00005,07:50.8,293.17,INR,UPI,restaurant,IN,D4938,0,0,none,IN,64,216,savings
T0000339,C00005,24:25.8,41.7,INR,CARD_POS,kirana,IN,D4938,0,0,none,IN,64,216,savings
T0000340,C00005,14:34.2,630.73,INR,IMPS,utilities,IN,D7351,0,0,none,IN,64,216,savings
T0000341,C00005,56:32.9,88.74,INR,UPI,p2p_transfer,IN,D4938,0,0,none,IN,64,216,savings
T0000342,C00005,50:24.5,419.73,INR,UPI,mobile_recharge,IN,D4938,0,0,none,IN,64,216,savings
T0000343,C00005,34:25.1,44.63,INR,CARD_POS,cash,IN,D8884,1,0,none,IN,64,216,savings
T0000344,C00005,02:03.4,60.33,INR,CARD_POS,cash,IN,D4938,0,0,none,IN,64,216,savings
T0000345,C00005,39:50.8,69.04,INR,CARD_ONLINE,crypto,IN,D2412,1,0,none,IN,64,216,savings
T0000346,C00005,06:11.5,67.74,INR,UPI,p2p_transfer,IN,D4938,1,0,none,IN,64,216,savings
T0000347,C00005,50:29.8,100.58,INR,BRANCH_CASH,restaurant,IN,D4938,0,0,none,IN,64,216,savings
T0000348,C00005,30:04.1,92.55,INR,CARD_POS,restaurant,IN,D4486,0,0,none,IN,64,216,savings
T0000349,C00005,39:20.0,126.73,INR,NEFT,kirana,IN,D4938,0,0,none,IN,64,216,savings
T0000350,C00005,45:32.5,435.52,INR,NEFT,kirana,IN,D4938,0,0,none,IN,64,216,savings
T0000351,C00005,27:20.0,131.65,INR,UPI,mobile_recharge,IN,D5978,0,0,none,IN,64,216,savings
T0000352,C00005,37:37.5,61.7,INR,CARD_POS,gold_jewellery,IN,D4938,0,0,none,IN,64,216,savings
T0000353,C00005,48:40.8,53.75,INR,UPI,gold_jewellery,IN,D4381,0,0,none,IN,64,216,savings
T0000354,C00005,28:52.5,36.97,INR,CARD_POS,restaurant,IN,D4938,1,0,none,IN,64,216,savings
T0000355,C00005,00:48.0,221.59,INR,NEFT,utilities,IN,D4938,0,0,none,IN,64,216,savings
T0000356,C00005,00:26.4,358.47,INR,UPI,kirana,IN,D4938,0,0,none,IN,64,216,savings
T0000357,C00005,03:13.0,156.44,INR,CARD_ONLINE,kirana,IN,D4938,1,0,none,IN,64,216,savings
T0000358,C00005,23:02.9,357.62,INR,UPI,utilities,NG,D4938,0,0,none,IN,64,216,savings
T0000359,C00005,01:28.1,251.76,INR,UPI,cash,IN,D4938,1,0,none,IN,64,216,savings
T0000360,C00005,12:30.9,164.1,INR,CARD_ONLINE,travel,IN,D4938,1,0,none,IN,64,216,savings
T0000361,C00005,49:44.9,141.25,INR,CARD_POS,cash,IN,D4938,0,0,none,IN,64,216,savings
T0000362,C00005,12:16.3,161.98,INR,UPI,cash,IN,D4938,1,0,none,IN,64,216,savings
T0000363,C00005,32:00.1,85.86,INR,UPI,p2p_transfer,IN,D1253,0,0,none,IN,64,216,savings
T0000364,C00005,41:58.3,84.77,INR,CARD_POS,food_delivery,US,D4938,0,0,none,IN,64,216,savings
T0000365,C00005,06:26.9,128.2,INR,UPI,cash,IN,D4938,0,0,none,IN,64,216,savings
T0000366,C00005,05:38.2,361.05,INR,NEFT,food_delivery,IN,D4938,0,0,none,IN,64,216,savings
T0000367,C00005,11:56.3,144.65,INR,UPI,p2p_transfer,IN,D4938,0,0,none,IN,64,216,savings
T0000368,C00005,24:54.9,28.39,INR,IMPS,fuel,IN,D7879,0,0,none,IN,64,216,savings
T0000369,C00005,55:38.6,242.35,INR,UPI,kirana,IN,D4938,0,0,none,IN,64,216,savings
T0000370,C00005,20:44.3,366.86,INR,UPI,restaurant,IN,D4938,0,0,none,IN,64,216,savings
T0000371,C00005,33:55.4,410.37,INR,UPI,utilities,IN,D4938,0,0,none,IN,64,216,savings
T0000372,C00005,37:20.6,228.53,INR,NEFT,food_delivery,IN,D4938,0,0,none,IN,64,216,savings
T0000373,C00005,32:28.9,61.72,INR,CARD_POS,mobile_recharge,IN,D4938,0,0,none,IN,64,216,savings
T0000374,C00005,47:14.2,219.35,INR,UPI,kirana,IN,D4938,0,0,none,IN,64,216,savings
T0000375,C00005,35:46.3,92.51,INR,NEFT,cash,AE,D4938,0,0,none,IN,64,216,savings
T0000376,C00006,21:52.3,1270.74,INR,CARD_POS,restaurant,IN,D9923,0,0,none,IN,23,124,current
T0000377,C00006,23:41.7,436.26,INR,UPI,kirana,RU,D9923,0,0,none,IN,23,124,current
T0000378,C00006,32:46.6,144.47,INR,UPI,travel,IN,D9923,0,0,none,IN,23,124,current
T0000379,C00006,45:33.8,2226.71,INR,BRANCH_CASH,food_delivery,IN,D9923,0,0,none,IN,23,124,current
T0000380,C00006,19:17.7,1038.49,INR,UPI,fuel,IN,D8957,1,0,none,IN,23,124,current
T0000381,C00006,21:32.3,888.02,INR,CARD_POS,food_delivery,IN,D9923,0,0,none,IN,23,124,current
T0000382,C00006,39:56.9,287.67,INR,CARD_POS,mobile_recharge,IN,D9923,1,0,none,IN,23,124,current
T0000383,C00006,17:53.8,409.55,INR,CARD_ONLINE,kirana,IN,D9923,0,0,none,IN,23,124,current
T0000384,C00006,24:59.5,243.91,INR,ATM,mobile_recharge,IN,D9923,0,0,none,IN,23,124,current
T0000385,C00006,11:51.9,1322.89,INR,UPI,fuel,IN,D5847,0,0,none,IN,23,124,current
T0000386,C00006,03:01.5,135.43,INR,UPI,utilities,IN,D9923,0,0,none,IN,23,124,current
T0000387,C00006,39:27.9,2248.8,INR,IMPS,p2p_transfer,IN,D9923,0,0,none,IN,23,124,current
T0000388,C00006,14:29.2,1762.05,INR,IMPS,p2p_transfer,IN,D9923,0,0,none,IN,23,124,current
T0000389,C00006,58:37.0,532.55,INR,IMPS,mobile_recharge,IN,D9923,0,0,none,IN,23,124,current
T0000390,C00006,59:21.9,797.26,INR,UPI,p2p_transfer,IN,D9923,0,0,none,IN,23,124,current
T0000391,C00006,05:15.2,424.03,INR,CARD_ONLINE,p2p_transfer,IN,D9923,0,0,none,IN,23,124,current
T0000392,C00006,58:20.7,176.15,INR,CARD_POS,travel,IN,D9923,0,0,none,IN,23,124,current
T0000393,C00006,19:12.3,291.18,INR,ATM,travel,IN,D9923,0,0,none,IN,23,124,current
T0000394,C00006,31:39.8,1842.31,INR,UPI,electronics,IN,D9923,0,0,none,IN,23,124,current
T0000395,C00006,50:20.2,978.06,INR,UPI,kirana,IN,D9923,0,0,none,IN,23,124,current
T0000396,C00006,23:57.8,408,INR,IMPS,food_delivery,AE,D9923,1,0,none,IN,23,124,current
T0000397,C00006,21:01.4,879.46,INR,UPI,cash,AE,D9923,0,0,none,IN,23,124,current
T0000398,C00006,19:55.7,372.58,INR,CARD_POS,travel,IN,D9923,0,0,none,IN,23,124,current
T0000399,C00006,14:32.5,600.19,INR,ATM,utilities,IN,D9923,0,0,none,IN,23,124,current
T0000400,C00006,21:45.7,1377.11,INR,IMPS,restaurant,IN,D9923,0,0,none,IN,23,124,current
T0000401,C00006,10:32.5,9155.79,INR,IMPS,gold_jewellery,AE,D9923,0,0,none,IN,23,124,current
T0000402,C00006,57:31.6,38097.61,INR,BRANCH_CASH,cash,US,D8070,0,0,none,IN,23,124,current
T0000403,C00006,01:17.4,2440.41,INR,UPI,gold_jewellery,IN,D9923,0,0,none,IN,23,124,current
T0000404,C00006,02:44.7,3234.57,INR,UPI,gold_jewellery,IN,D3372,0,0,none,IN,23,124,current
T0000405,C00006,56:36.6,792.34,INR,UPI,kirana,RU,D9923,0,0,none,IN,23,124,current
T0000406,C00006,42:07.1,459.04,INR,UPI,p2p_transfer,IN,D9923,0,0,none,IN,23,124,current
T0000407,C00006,16:17.1,594.09,INR,NEFT,kirana,IN,D9923,1,0,none,IN,23,124,current
T0000408,C00006,34:17.0,487.5,INR,UPI,food_delivery,IN,D9622,0,0,none,IN,23,124,current
T0000409,C00006,48:33.7,1144.99,INR,CARD_ONLINE,fuel,IN,D9923,0,0,none,IN,23,124,current
T0000410,C00006,00:23.0,167.66,INR,BRANCH_CASH,kirana,IN,D9923,0,0,none,IN,23,124,current
T0000411,C00006,09:28.8,237.27,INR,CARD_ONLINE,restaurant,IN,D9923,0,0,none,IN,23,124,current
T0000412,C00006,16:05.1,2982.71,INR,CARD_POS,cash,IN,D9923,0,0,none,IN,23,124,current
T0000413,C00006,53:01.3,1657.74,INR,UPI,kirana,IN,D9923,1,0,none,IN,23,124,current
T0000414,C00006,59:44.1,448.56,INR,UPI,gaming,IN,D9923,0,0,none,IN,23,124,current
T0000415,C00006,49:24.4,1707.71,INR,CARD_ONLINE,utilities,IN,D9923,0,0,none,IN,23,124,current
T0000416,C00006,00:42.4,13071.86,INR,CARD_POS,travel,IN,D8767,0,0,none,IN,23,124,current
T0000417,C00006,14:37.8,2370.2,INR,UPI,mobile_recharge,IN,D9923,0,0,none,IN,23,124,current
T0000418,C00006,53:55.4,303.01,INR,UPI,fuel,IN,D9923,0,0,none,IN,23,124,current
T0000419,C00006,21:36.7,685.59,INR,UPI,cash,IN,D9923,0,0,none,IN,23,124,current
T0000420,C00006,48:30.3,211.69,INR,CARD_POS,restaurant,IN,D9923,0,0,none,IN,23,124,current
T0000421,C00006,01:48.9,151.97,INR,ATM,fuel,IN,D9923,0,0,none,IN,23,124,current
T0000422,C00006,52:05.1,221.45,INR,ATM,mobile_recharge,IN,D9923,1,0,none,IN,23,124,current
T0000423,C00006,02:22.7,554.14,INR,CARD_POS,restaurant,AE,D9923,1,0,none,IN,23,124,current
T0000424,C00006,10:02.8,785.69,INR,BRANCH_CASH,p2p_transfer,AE,D9923,0,0,none,IN,23,124,current
T0000425,C00006,46:42.8,949.26,INR,UPI,kirana,AE,D9923,0,0,none,IN,23,124,current
T0000426,C00006,38:33.8,331.84,INR,CARD_ONLINE,utilities,AE,D9923,0,0,none,IN,23,124,current
T0000427,C00006,53:56.6,796.81,INR,ATM,kirana,AE,D9923,0,0,none,IN,23,124,current
T0000428,C00006,40:56.6,996.17,INR,UPI,p2p_transfer,AE,D9923,0,0,none,IN,23,124,current
T0000429,C00006,42:20.3,808.62,INR,UPI,gold_jewellery,AE,D9923,0,0,none,IN,23,124,current
T0000430,C00006,18:31.7,204.31,INR,IMPS,kirana,IN,D9923,0,0,none,IN,23,124,current
T0000431,C00006,15:26.0,96.38,INR,UPI,utilities,IN,D9923,1,0,none,IN,23,124,current
T0000432,C00006,09:36.1,1197.46,INR,UPI,p2p_transfer,IN,D9923,0,0,none,IN,23,124,current
T0000433,C00006,04:14.4,4354.35,INR,IMPS,food_delivery,IN,D9923,0,0,none,IN,23,124,current
T0000434,C00006,27:31.1,440.32,INR,CARD_ONLINE,cash,HK,D0077,0,0,none,IN,23,124,current
T0000435,C00006,38:33.2,1163.25,INR,CARD_POS,utilities,IN,D9923,1,0,none,IN,23,124,current
T0000436,C00006,28:18.1,259.87,INR,ATM,restaurant,IN,D9923,0,0,none,IN,23,124,current
T0000437,C00006,57:49.9,502.78,INR,CARD_POS,kirana,IN,D1969,0,0,none,IN,23,124,current
T0000438,C00006,46:16.0,1048.92,INR,ATM,kirana,IN,D9923,0,0,none,IN,23,124,current
T0000439,C00006,09:02.9,730.58,INR,CARD_POS,restaurant,IN,D9923,0,0,none,IN,23,124,current
T0000440,C00006,21:49.3,753.56,INR,ATM,cash,IN,D9923,0,0,none,IN,23,124,current
T0000441,C00006,41:01.5,625.73,INR,IMPS,kirana,GB,D9923,0,0,none,IN,23,124,current
T0000442,C00006,51:36.7,615.73,INR,UPI,crypto,IN,D9923,0,0,none,IN,23,124,current
T0000443,C00006,30:50.0,291.01,INR,IMPS,kirana,IN,D9923,0,0,none,IN,23,124,current
T0000444,C00006,12:59.0,4008.72,INR,UPI,kirana,GB,D9923,0,0,none,IN,23,124,current
T0000445,C00006,33:25.4,260.35,INR,UPI,mobile_recharge,IN,D9923,0,0,none,IN,23,124,current
T0000446,C00006,17:23.9,763.55,INR,UPI,mobile_recharge,IN,D9923,0,0,none,IN,23,124,current
T0000447,C00006,26:44.6,638.83,INR,ATM,gaming,IN,D1283,0,0,none,IN,23,124,current
T0000448,C00006,30:45.1,548.45,INR,UPI,food_delivery,IN,D9923,0,0,none,IN,23,124,current
T0000449,C00006,12:54.2,505.39,INR,UPI,kirana,IN,D9923,0,0,none,IN,23,124,current
T0000450,C00006,05:44.5,884.78,INR,UPI,fuel,IN,D9923,0,0,none,IN,23,124,current
T0000451,C00006,17:35.1,873.4,INR,UPI,kirana,IN,D5467,0,0,none,IN,23,124,current
T0000452,C00006,12:26.2,1215.1,INR,NEFT,utilities,IN,D9923,1,0,none,IN,23,124,current
T0000453,C00006,23:21.3,1049.86,INR,UPI,food_delivery,IN,D2057,1,0,none,IN,23,124,current
T0000454,C00006,41:48.8,994.15,INR,CARD_POS,kirana,IN,D9923,1,0,none,IN,23,124,current
T0000455,C00006,19:45.6,251.64,INR,CARD_ONLINE,cash,IN,D9923,0,0,none,IN,23,124,current
T0000456,C00007,01:07.3,512.77,INR,CARD_POS,utilities,IN,D5284,0,0,none,IN,55,173,savings
T0000457,C00007,36:36.2,365.71,INR,IMPS,food_delivery,IN,D8714,0,0,none,IN,55,173,savings
T0000458,C00007,12:52.3,775.53,INR,ATM,p2p_transfer,IN,D5028,0,0,none,IN,55,173,savings
T0000459,C00007,53:06.9,92677.2,INR,ATM,cash,IN,D8714,0,0,none,IN,55,173,savings
T0000460,C00007,30:39.7,77.2,INR,BRANCH_CASH,cash,IN,D8714,0,0,none,IN,55,173,savings
T0000461,C00007,15:24.7,416.59,INR,CARD_ONLINE,restaurant,IN,D8714,0,0,none,IN,55,173,savings
T0000462,C00007,49:27.7,527.93,INR,UPI,food_delivery,IN,D8714,0,0,none,IN,55,173,savings
T0000463,C00007,16:38.0,1020.5,INR,IMPS,food_delivery,IN,D8714,0,0,none,IN,55,173,savings
T0000464,C00007,03:41.6,916.27,INR,UPI,p2p_transfer,IN,D8714,0,0,none,IN,55,173,savings
T0000465,C00007,06:59.0,261.64,INR,UPI,gaming,IN,D8714,0,0,none,IN,55,173,savings
T0000466,C00007,10:05.8,413.37,INR,UPI,kirana,IN,D8714,0,0,none,IN,55,173,savings
T0000467,C00007,02:11.6,1004.94,INR,ATM,food_delivery,IN,D7323,0,0,none,IN,55,173,savings
T0000468,C00007,40:29.9,255.38,INR,UPI,mobile_recharge,IN,D8714,0,0,none,IN,55,173,savings
T0000469,C00007,25:22.9,422.98,INR,BRANCH_CASH,crypto,IN,D8714,1,0,none,IN,55,173,savings
T0000470,C00007,45:17.2,8521.46,INR,CARD_ONLINE,electronics,IN,D8714,0,0,none,IN,55,173,savings
T0000471,C00007,31:09.3,324.75,INR,UPI,kirana,IN,D8714,0,0,none,IN,55,173,savings
T0000472,C00007,32:59.1,481.02,INR,IMPS,cash,IN,D8714,0,0,none,IN,55,173,savings
T0000473,C00007,20:27.1,410.68,INR,CARD_POS,p2p_transfer,IN,D8714,0,0,none,IN,55,173,savings
T0000474,C00007,23:47.8,217.76,INR,IMPS,kirana,IN,D8714,0,0,none,IN,55,173,savings
T0000475,C00007,19:40.9,887.55,INR,UPI,mobile_recharge,IN,D8714,0,0,none,IN,55,173,savings
T0000476,C00007,38:29.9,1092.93,INR,UPI,restaurant,IN,D8714,1,0,none,IN,55,173,savings
T0000477,C00007,57:45.5,300.41,INR,ATM,kirana,IN,D8714,0,0,none,IN,55,173,savings
T0000478,C00007,52:52.1,1623.49,INR,UPI,kirana,IN,D8714,0,0,none,IN,55,173,savings
T0000479,C00007,28:26.6,460.84,INR,ATM,food_delivery,IN,D8714,1,0,none,IN,55,173,savings
T0000480,C00007,04:11.5,529,INR,UPI,restaurant,IN,D8714,1,0,none,IN,55,173,savings
T0000481,C00007,02:31.4,1171.64,INR,IMPS,cash,IN,D8714,0,0,none,IN,55,173,savings
T0000482,C00007,39:59.2,1593.86,INR,CARD_ONLINE,p2p_transfer,IN,D8714,0,0,none,IN,55,173,savings
T0000483,C00007,33:27.9,541.46,INR,CARD_POS,p2p_transfer,IN,D8714,0,0,none,IN,55,173,savings
T0000484,C00007,01:49.2,505.82,INR,UPI,p2p_transfer,HK,D8714,0,0,none,IN,55,173,savings
T0000485,C00007,15:34.4,482,INR,UPI,cash,IN,D8714,0,0,none,IN,55,173,savings
T0000486,C00007,52:44.8,572.89,INR,UPI,fuel,IN,D8714,0,0,none,IN,55,173,savings
T0000487,C00007,28:31.6,1300.42,INR,CARD_POS,kirana,IN,D8714,0,0,none,IN,55,173,savings
T0000488,C00007,13:19.1,521.45,INR,UPI,utilities,IN,D8714,0,0,none,IN,55,173,savings
T0000489,C00007,53:15.9,393.25,INR,UPI,fuel,IN,D8714,0,0,none,IN,55,173,savings
T0000490,C00007,46:29.6,354.9,INR,UPI,cash,IN,D8714,0,0,none,IN,55,173,savings
T0000491,C00007,00:02.4,211.14,INR,UPI,travel,IN,D8714,0,0,none,IN,55,173,savings
T0000492,C00007,34:46.7,2139.65,INR,IMPS,mobile_recharge,IN,D8714,0,0,none,IN,55,173,savings
T0000493,C00007,08:04.7,666.17,INR,UPI,cash,IN,D8714,0,0,none,IN,55,173,savings
T0000494,C00007,16:43.0,818.48,INR,UPI,cash,IN,D9968,0,0,none,IN,55,173,savings
T0000495,C00007,13:30.4,75004.68,INR,BRANCH_CASH,cash,IN,D5653,0,0,none,IN,55,173,savings
T0000496,C00007,40:21.6,512.98,INR,CARD_ONLINE,kirana,IN,D9417,1,0,none,IN,55,173,savings
T0000497,C00007,01:58.1,143.32,INR,UPI,p2p_transfer,IN,D8714,0,0,none,IN,55,173,savings
T0000498,C00007,28:51.6,278.33,INR,CARD_ONLINE,restaurant,IN,D8714,0,0,none,IN,55,173,savings
T0000499,C00007,14:54.8,251.69,INR,CARD_ONLINE,cash,IN,D8714,0,0,none,IN,55,173,savings
T0000500,C00007,30:48.0,387.86,INR,UPI,gaming,IN,D6913,0,0,none,IN,55,173,savings
T0000501,C00007,57:26.0,432.81,INR,UPI,cash,IN,D8714,0,0,none,IN,55,173,savings
